year,songtitle,artistname,songID,artistID,timesignature,timesignature_confidence,loudness,tempo,tempo_confidence,key,key_confidence,energy,pitch,timbre_0_min,timbre_0_max,timbre_1_min,timbre_1_max,timbre_2_min,timbre_2_max,timbre_3_min,timbre_3_max,timbre_4_min,timbre_4_max,timbre_5_min,timbre_5_max,timbre_6_min,timbre_6_max,timbre_7_min,timbre_7_max,timbre_8_min,timbre_8_max,timbre_9_min,timbre_9_max,timbre_10_min,timbre_10_max,timbre_11_min,timbre_11_max,Top10
1995,Heartspark Dollarsign,Everclear,SOJNAAM12A6310E018,ARTH2D01187B98D865,4,0.872,-5.529,138.255,0.7440000000000001,7,0.602,0.990729072,0.006,0.0,56.406000000000006,-81.05,198.453,-78.17,89.281,-161.268,153.39700000000002,-76.709,78.64,-100.53200000000001,126.78,-68.19800000000001,58.856,-34.94,97.479,-55.626999999999995,42.184,-54.745,34.183,-60.711999999999996,28.642,-46.687,35.979,0
1992,Dr. D,The Mighty Mighty Bosstones,SOGLDSQ131343910CB,AR2SMD91187B9B0582,4,0.7809999999999999,-12.3,125.27799999999999,0.705,11,0.667,0.937640267,0.04,0.0,50.364,-25.159000000000002,171.13,-130.483,135.128,-270.171,152.458,-68.959,133.624,-97.04899999999999,195.547,-84.515,87.62200000000001,-55.75,75.124,-67.745,31.104,-44.916000000000004,79.279,-130.119,45.912,-51.638999999999996,49.528999999999996,0
2005,Hide and Seek,Imogen Heap,SONSBPR13CF772F611,AR7W7171187B9A8842,4,0.0,-7.893,130.234,0.602,6,0.0,0.633829756,0.001,0.397,55.105,-277.3,389.596,-293.44,82.47,-281.79200000000003,386.194,-84.47200000000001,130.053,-211.36700000000002,147.377,-88.148,87.705,-111.271,154.826,-68.097,77.655,-108.728,53.982,-132.523,88.34299999999999,-50.715,55.262,0
1991,Quiet Room,Babes in Toyland,SOFWOAI131343922AA,AR4SBWX1187FB4D6BE,3,1.0,-19.023,132.975,0.667,7,0.265,0.436283761,0.027999999999999997,0.018000000000000002,44.705,-53.118,198.84,-33.75,207.61,-71.435,163.783,-14.718,96.605,-57.668,80.007,-28.506,38.918,-42.453,103.729,-48.247,50.398999999999994,-32.751999999999995,45.556999999999995,-75.82,67.42,-28.185,48.823,0
1997,Everything's Changed,Lonestar,SOCIWXR13134390D05,ARJ6GR01187B98D64D,4,0.992,-4.941,104.625,0.937,5,0.525,0.67991094,0.006,0.01,56.746,-75.28,170.93900000000002,-97.089,98.762,-139.895,120.574,-70.525,67.189,-105.54799999999999,66.564,-64.77,50.733000000000004,-70.721,61.896,-70.333,51.088,-62.611000000000004,38.469,-72.814,43.942,-55.19,39.584,0
2002,You're a Fucking Bastard,The Exploited,SOCKWLO12D85320AB2,AR39QZK1187B9B1846,1,0.0,-5.6770000000000005,233.982,0.33799999999999997,1,0.6809999999999999,0.981685092,0.015,5.292999999999999,54.336000000000006,-202.53599999999997,143.015,-168.773,86.208,-104.094,224.025,-118.557,34.375,-74.913,45.12,-26.064,91.916,-79.658,60.9,-49.601000000000006,46.883,-26.752,55.946999999999996,-108.579,40.632,-37.253,37.228,0
2003,Busy Signal (Make You Go Bombing Mix),Prefuse 73,SONRATI12A6D4FB649,ARY4M5Z1187FB45D98,4,1.0,-8.417,100.04899999999999,0.6679999999999999,1,0.027999999999999997,0.84815625,0.008,11.163,55.355,-167.842,296.108,-117.177,152.213,-141.015,281.774,-62.08,107.87200000000001,-145.80700000000002,88.346,-81.763,55.225,-91.874,76.705,-55.107,33.201,-73.488,64.472,-71.615,36.734,-46.367,43.657,0
2006,Fool,Donavon Frankenreiter,SOCBRHA1315CD47CE4,ARZQMTK1187FB4611A,4,1.0,-10.992,87.801,0.958,1,0.612,0.39893487299999997,0.003,0.001,57.582,-204.68400000000003,171.112,-235.7,94.866,-263.17900000000003,322.233,-90.37700000000001,89.132,-190.255,135.375,-59.931999999999995,86.80799999999999,-91.765,96.78200000000001,-85.329,38.297,-71.571,91.891,-104.914,81.005,-63.534,45.397,0
2009,My Door Is Always Open,Noah and the Whale,SOEDMBG12AB0180C19,AR9ZC461187FB511F7,4,0.873,-13.072000000000001,126.256,0.113,3,0.607,0.169743635,0.002,7.694,55.019,-236.074,160.378,-158.45600000000002,136.299,-309.629,223.80200000000002,-85.535,104.787,-80.202,120.896,-79.331,84.557,-101.803,130.358,-71.926,47.41,-73.96300000000001,56.086999999999996,-103.546,40.192,-47.909,48.755,0
1991,Welcome Back Victoria,Jesus Jones,SOEWRAP131677160A3,AR2HXXS1187B9AF3E2,4,1.0,-15.02,95.723,0.736,7,0.823,0.443610976,0.011000000000000001,0.0,50.821000000000005,-37.514,285.869,-122.973,77.814,-138.261,108.97,-70.194,133.004,-79.192,71.26100000000001,-69.02,54.68899999999999,-72.069,75.375,-70.865,23.734,-60.369,40.664,-65.762,22.484,-36.771,39.393,0
2005,Pelican Narrows,Caribou,SOLWDMS1313439938A,ARLH82S1187FB4DF10,4,1.0,-11.019,92.87100000000001,0.8,5,0.774,0.526117637,0.003,0.562,52.953,-238.11599999999999,179.347,-106.132,223.015,-84.171,187.08900000000003,-80.852,133.058,-94.84299999999999,82.65700000000001,-48.52,91.462,-80.29899999999999,86.98,-104.314,60.166000000000004,-60.673,55.88,-105.245,39.446999999999996,-52.606,58.681999999999995,0
2007,Drunk with Power,Puscifer,SODHKOC1311AFE7A55,ARK7HOG1187B9A667E,3,0.9440000000000001,-8.128,66.78399999999999,0.083,10,0.07,0.577415735,0.003,8.432,54.946999999999996,-290.27,217.43400000000003,-174.028,182.018,-221.71599999999998,155.295,-81.589,119.01700000000001,-88.87799999999999,206.54,-72.362,86.985,-105.889,85.71600000000001,-56.39,66.735,-109.796,92.412,-68.41199999999999,45.185,-55.942,59.388000000000005,0
1998,Both Guns Blazing,Bane,SOUEUJA13129A909D0,ARGLC9C1187B9926B4,4,0.871,-8.062000000000001,89.584,0.136,9,0.11599999999999999,0.9438813070000001,0.03,3.096,55.698,-152.985,299.969,-101.67,149.656,-249.947,143.622,-107.916,100.684,-91.175,145.12,-114.24700000000001,62.542,-136.609,121.954,-62.68899999999999,39.744,-57.542,67.764,-92.71,34.391,-52.298,50.335,0
2008,In Silence,Thursday,SOATHPX133EB86D821,AR3I6YW1187B990DAA,4,1.0,-6.979,79.908,0.126,5,0.66,0.7364539370000001,0.001,0.013999999999999999,56.798,-240.345,170.89,-149.782,172.851,-120.26899999999999,130.60399999999998,-105.244,61.607,-93.55799999999999,114.9,-81.904,93.905,-88.071,151.786,-60.31399999999999,40.277,-58.918,75.686,-63.056999999999995,103.63799999999999,-31.171999999999997,29.509,0
1991,All the Wrong Reasons,Tom Petty and the Heartbreakers,SOJTXXV12AF72A6F7A,ARF4L041187FB4D318,4,1.0,-9.379,79.005,0.763,5,0.0,0.540198571,0.008,0.01,52.913999999999994,-57.253,170.957,-56.172,147.24,-88.98299999999999,102.506,-52.297,98.85799999999999,-71.714,129.704,-74.911,57.864,-71.634,77.258,-57.818999999999996,44.455,-40.297,44.099,-39.194,90.72,-32.895,46.098,0
2002,Listen,Styles,SOTYJBU12A6701E0D9,ARYLXRE11F50C4FD66,4,1.0,-6.129,97.928,0.889,10,0.312,0.578557399,0.002,22.439,52.6,-56.401,242.313,-195.153,174.798,-200.157,267.809,-72.902,103.376,-127.28399999999999,246.112,-84.476,76.1,-101.24799999999999,126.60799999999999,-66.108,51.523,-63.062,82.87899999999999,-92.74700000000001,77.139,-58.931000000000004,35.389,0
1997,Stalemate,Limp Bizkit,SORMXBH12A58A7A429,AR5H4CJ1187B9AE949,4,0.99,-8.447000000000001,120.863,0.08,11,0.008,0.859417289,0.01,0.105,56.099,-150.05700000000002,169.43,-156.072,196.455,-398.86699999999996,380.06300000000005,-83.781,103.816,-136.898,130.20600000000002,-85.221,85.76899999999999,-83.84899999999999,110.18,-48.998000000000005,51.641999999999996,-68.291,82.03200000000001,-120.87700000000001,77.396,-55.931999999999995,47.465,0
2007,Bring On the Night,The Police,SOZYYTI13932C3115E,ARIPLUN1187B99B9F9,4,0.987,-17.475,116.109,0.8079999999999999,4,0.738,0.528901665,0.018000000000000002,27.651999999999997,47.398999999999994,-64.075,212.141,-91.096,188.171,-136.344,133.509,-68.631,98.914,-99.13600000000001,79.96300000000001,-89.41,82.251,-55.635,81.29899999999999,-72.58800000000001,48.163000000000004,-46.683,50.74,-56.033,34.986,-65.17699999999999,50.761,0
1999,Sale Or Return,Bis,SOKUCEW12A8C131D0B,ARY19RY1187B989EF1,4,0.9,-5.853,119.791,1.0,1,0.03,0.882858147,0.009000000000000001,0.0,56.3,-199.081,288.375,-147.02,123.67299999999999,-322.15,423.449,-53.162,114.315,-104.116,186.91,-74.32,85.02,-71.631,111.90899999999999,-48.989,45.425,-72.101,68.76899999999999,-135.338,62.878,-50.36600000000001,44.495,0
2007,I Use What I Got,Jason Aldean,SOLHMZQ12A8C145FB6,ARH6BN71187B990C51,4,1.0,-5.106,84.09100000000001,0.35200000000000004,3,0.555,0.874088003,0.013999999999999999,0.006,56.606,-96.098,170.97299999999998,-108.39,121.87,-279.062,91.086,-63.062,88.235,-89.68799999999999,204.687,-50.985,61.891999999999996,-83.10799999999999,103.93799999999999,-60.03,50.882,-44.466,64.863,-77.318,59.785,-60.618,43.885,0
1997,Psycho Joe,Blues Traveler,SOIEQSY12A679AE5F2,ARFB30B1187FB42AB9,4,0.968,-7.995,148.28,0.9129999999999999,0,0.446,0.8336849190000001,0.017,0.0,55.38399999999999,-83.10799999999999,197.185,-148.249,116.542,-188.27900000000002,114.84,-94.397,87.975,-98.51299999999999,170.179,-91.13600000000001,60.258,-97.626,158.629,-86.51100000000001,48.787,-61.783,77.95100000000001,-81.09899999999999,94.27,-64.032,85.79799999999999,0
2008,As He Climbed the Dark Mountain,Thursday,SOIBPAE136902E3594,AR3I6YW1187B990DAA,3,0.565,-4.27,101.25299999999999,0.42100000000000004,6,0.565,0.957242145,0.005,0.0,58.027,-51.923,171.13,-158.599,101.96700000000001,-145.009,263.029,-60.062,57.49100000000001,-106.19,154.13,-50.013000000000005,47.595,-56.688,70.952,-40.238,46.321000000000005,-42.629,48.751999999999995,-47.042,97.051,-35.195,33.509,0
1990,Edible Autopsy,Cannibal Corpse,SOMRNJF1338A635749,AR5Z3L01187B99C5A9,4,0.7070000000000001,-8.756,107.03200000000001,0.159,4,0.652,0.9855627779999999,0.027000000000000003,0.039,53.66,30.184,265.98900000000003,-140.05700000000002,45.81100000000001,-201.40400000000002,309.68,-83.12100000000001,84.726,-100.538,163.96400000000003,-82.48700000000001,19.340999999999998,-50.933,82.90299999999999,-73.786,31.121,-58.108000000000004,54.401,-126.87899999999999,83.171,-33.383,39.036,0
2004,11th Commandment,Ben Harper,SOLJEZI131677161E2,AR0962A1187B9B43E9,4,0.655,-17.198,93.47,0.049,4,0.851,0.198760968,0.002,0.626,47.153999999999996,-252.90099999999998,159.981,-141.59,70.17,-249.71200000000002,177.028,-54.021,69.28399999999999,-93.01899999999999,82.822,-35.884,59.222,-105.228,80.03,-49.343999999999994,48.945,-55.403999999999996,67.612,-83.02799999999999,62.75899999999999,-28.223000000000003,53.335,0
2006,Bye Bye Bye,Various artists,SOOZOYU1360CE11DF5,ARAGWS81187FB3F768,3,0.987,-15.123,88.85700000000001,0.21899999999999997,5,0.682,0.308194801,0.012,0.047,49.577,-99.38799999999999,170.236,-98.06200000000001,149.121,-162.718,154.595,-31.802,122.95200000000001,-92.66799999999999,53.062,-91.822,37.681,-54.441,73.268,-67.30199999999999,50.068999999999996,-45.461000000000006,33.905,-48.435,26.732,-41.242,54.534,0
1999,One Grey Morning,Ron Sexsmith,SOIHTJF1315CD468D8,ARQ37911187B9B31F3,4,0.9520000000000001,-6.656000000000001,125.508,0.7979999999999999,8,0.326,0.801172193,0.006,0.0,56.251000000000005,-111.26100000000001,171.13,-140.17600000000002,120.546,-121.206,351.055,-52.042,111.553,-230.93400000000003,52.898999999999994,-67.845,69.468,-65.773,137.16,-59.117,34.834,-66.553,49.176,-54.531000000000006,147.36700000000002,-58.315,37.67,0
1997,Alive and Kicking,Simple Minds,SOBSWJB1377135ADED,ARML8X41187B990644,4,1.0,-6.108,103.344,1.0,0,0.32299999999999995,0.877922291,0.01,0.0,56.743,-129.487,241.583,-111.089,143.955,-137.475,91.12899999999999,-91.48299999999999,130.963,-113.595,107.59700000000001,-74.895,61.7,-70.282,57.351000000000006,-58.821000000000005,60.355,-37.541,52.44,-51.867,51.318999999999996,-45.943999999999996,39.762,0
2003,Why I Love You,Prefuse 73,SOLRVEE12A6D4FB64E,ARY4M5Z1187FB45D98,4,1.0,-6.13,93.02600000000001,0.943,7,0.8270000000000001,0.655560963,0.024,0.001,56.31,-216.174,236.076,-156.63,230.456,-180.014,194.576,-50.332,139.31799999999998,-115.05,93.425,-78.128,68.627,-116.273,107.319,-52.755,60.043,-70.25399999999999,65.09,-100.149,63.65,-52.644,59.56399999999999,0
1993,A Head with Wings,Morphine,SOLHXWL13739A4DA0F,ARVHCWL1187B9B8F60,4,0.782,-12.424000000000001,125.051,0.782,0,0.006999999999999999,0.555488154,0.006,0.0,52.559,-168.268,171.13,-120.012,87.94,-172.38099999999997,232.28099999999998,-72.693,84.853,-97.64299999999999,182.54,-65.458,70.444,-40.211999999999996,97.82799999999999,-53.183,56.928999999999995,-53.858999999999995,51.24,-83.72200000000001,50.625,-42.446000000000005,35.875,0
2004,The Airplane,Avoid One Thing,SOMAPEP13134395B1E,ARXL8CV1187B989EE7,4,1.0,-9.061,143.464,0.6709999999999999,9,0.138,0.495310674,0.03,0.0,52.108999999999995,-139.428,171.13,-142.928,189.65,-185.081,240.933,-23.753,100.62799999999999,-117.995,208.081,-54.229,101.98700000000001,-67.642,97.456,-67.837,41.313,-80.421,68.82,-161.822,35.361,-33.227,64.57,0
1993,Syreeta's Having My Baby,The Roots,SODJWXB1313439FE50,AR8RXRI1187FB4104B,4,1.0,-17.517,94.435,1.0,7,0.259,0.261452448,0.005,0.0,42.495,-214.732,171.13,-227.692,46.879,-237.24,195.558,-60.758,69.318,-116.066,125.709,-63.394,107.335,-75.12100000000001,91.916,-80.40100000000001,35.111,-78.113,62.871,-84.397,52.757,-20.24,61.568999999999996,0
1994,On the Sunny Side of the Street,Barry Manilow,SOHQNSR12A8C137A09,ARVZDOM1187B9B49C9,4,1.0,-10.913,107.663,0.631,3,0.289,0.276961069,0.009000000000000001,0.017,57.053999999999995,-108.193,170.83599999999998,-131.172,130.785,-151.803,378.407,-45.312,139.972,-82.148,157.341,-79.863,74.96600000000001,-86.587,74.314,-65.932,58.818999999999996,-48.471000000000004,57.998999999999995,-88.206,39.314,-38.062,59.839,0
2002,Skylines and Turnstiles,My Chemical Romance,SOUKNDC135FE63FD2A,ARKR75V1187FB3D4D5,4,0.841,-7.447,122.694,0.5489999999999999,0,0.6729999999999999,0.941461435,0.023,0.0,54.486000000000004,-38.236,171.13,-150.876,152.605,-108.865,401.77099999999996,-41.513000000000005,101.632,-230.523,57.57,-72.975,77.765,-55.783,112.135,-76.245,38.107,-96.084,57.138999999999996,-55.31399999999999,69.628,-48.644,39.006,0
1994,Don't Care,King's X,SODTBLM12AB018A078,AR6VKXV1187B98E98E,4,0.7929999999999999,-8.006,75.359,0.6970000000000001,2,0.562,0.7530695,0.008,0.0,52.875,-122.581,225.981,-91.096,163.862,-123.43799999999999,245.562,-80.322,95.515,-126.743,69.555,-60.655,72.484,-43.336999999999996,154.976,-66.762,40.205999999999996,-63.89,65.527,-68.505,35.686,-47.99100000000001,35.28,0
2006,India'Song,India.Arie,SOGGPDJ1315CD47DF5,ARI7RGN1187FB40849,4,0.8690000000000001,-10.234,83.454,0.539,7,0.42200000000000004,0.39184679200000005,0.005,5.127999999999999,56.376000000000005,-130.029,234.84099999999998,-173.34799999999998,122.76799999999999,-165.453,118.723,-62.516999999999996,120.98100000000001,-102.301,80.51100000000001,-91.958,61.106,-95.542,100.34100000000001,-57.283,60.152,-72.74,67.58,-75.741,34.787,-54.864,50.208999999999996,0
1993,Homesick,Pennywise,SOESAQO13740A0D927,ARGFFA01187B9A2D11,4,0.8370000000000001,-4.823,86.652,0.736,0,0.004,0.975920892,0.057,0.6759999999999999,56.519,27.836,167.718,-100.619,70.208,-268.47900000000004,300.839,-45.18,51.91,-87.181,188.042,-50.381,57.905,-79.084,94.21700000000001,-57.052,44.925,-38.529,72.717,-124.977,104.963,-44.486000000000004,52.583999999999996,0
2004,This Love,LeAnn Rimes,SOLZAIP12B3A14D0A6,ARE3LP51187B9ACD29,4,0.847,-4.437,94.46799999999999,0.33799999999999997,0,0.491,0.579288025,0.006999999999999999,0.0,59.68,-63.043,171.13,-94.24799999999999,217.32,-320.357,100.821,-49.988,115.215,-102.075,51.525,-92.346,89.458,-97.072,61.358999999999995,-75.245,44.156000000000006,-54.82899999999999,43.568999999999996,-77.782,34.853,-53.443999999999996,45.445,0
1990,Farmers Blvd. (Our Anthem),LL Cool J,SORVVVN12A67020382,ARNHMFD1187FB3B3F6,4,0.9490000000000001,-15.418,94.008,0.8859999999999999,7,0.196,0.398847049,0.002,0.013000000000000001,47.148999999999994,-104.995,231.924,-209.639,179.727,-187.507,138.454,-58.788000000000004,137.109,-97.662,132.412,-95.06200000000001,98.574,-100.58,133.899,-65.182,61.123000000000005,-68.743,103.25399999999999,-87.905,69.492,-69.697,48.641999999999996,0
2005,Dude (Looks Like a Lady),Aerosmith,SOHCVZC137334664AD,AR12F2S1187FB56EEF,4,1.0,-3.949,126.178,0.8759999999999999,7,0.41600000000000004,0.971891471,0.019,0.512,58.872,6.226,264.159,-78.568,156.91899999999998,-158.166,302.59,-62.015,95.448,-82.56,236.858,-83.552,58.903,-43.669,52.94,-61.583,52.043,-32.125,72.55,-113.64299999999999,81.905,-58.853,51.263999999999996,0
2003,The Watchtower,Cult of Luna,SOBILJG131712D1471,ARLE5971187FB38C21,4,0.998,-6.365,129.254,0.7070000000000001,11,0.858,0.770851609,0.016,13.536,56.708,-122.102,89.641,-132.64700000000002,92.27,-167.27700000000002,161.454,-79.943,53.778,-102.09700000000001,115.49700000000001,-73.827,54.532,-66.13,79.377,-45.553999999999995,63.547,-65.813,56.663000000000004,-83.69200000000001,46.356,-30.05,24.326999999999998,0
2003,The Wrong Side Of Reflection (Intro),Prefuse 73,SOQJATX12A6D4FB641,ARY4M5Z1187FB45D98,4,0.055999999999999994,-11.594000000000001,71.098,0.136,8,0.022000000000000002,0.52011705,0.004,0.0,54.757,-206.957,266.684,-6.496,221.065,-89.85600000000001,228.28099999999998,-59.443999999999996,178.875,-61.91,86.896,-45.361999999999995,89.484,-51.614,46.143,-59.13399999999999,61.111999999999995,-34.338,33.08,-149.839,36.321999999999996,-82.545,41.776,0
1998,It's Come to This,Fuel,SOFLMRW1312A8AB8E4,ARCEAJY1187FB4DF61,4,1.0,-6.77,70.831,0.015,2,0.746,0.857569203,0.004,0.048,56.346000000000004,-158.48,170.125,-167.62400000000002,81.566,-102.81200000000001,47.73,-43.903999999999996,83.193,-84.709,113.08200000000001,-69.093,71.142,-68.73,56.261,-48.551,41.348,-51.975,52.553000000000004,-37.397,81.911,-30.583000000000002,47.398999999999994,0
2006,It's the Little Things We Do,The Zutons,SONUDYP1312FDFBF63,ARAFZCC1187B9B92C3,4,1.0,-3.5789999999999997,97.514,0.897,7,0.127,0.888298282,0.019,34.728,58.49100000000001,-33.775,337.215,-155.736,139.529,-117.51899999999999,410.043,-61.003,107.24,-117.75,134.344,-74.10600000000001,76.471,-96.25200000000001,101.823,-61.45,37.899,-56.043,82.396,-89.585,64.551,-50.47,38.181999999999995,0
1992,Kristen and Jim,Eric Clapton,SOIPPCG12AF72A5C01,ARLAUED1187B9ACEAF,3,0.205,-24.105999999999998,103.014,0.478,9,0.8859999999999999,0.010815756000000001,0.002,2.484,47.163999999999994,-259.846,177.40099999999998,-176.778,157.221,-214.518,119.96600000000001,-66.94800000000001,123.759,-77.404,127.925,-65.132,58.148,-151.683,110.31200000000001,-92.601,37.468,-69.288,60.598,-70.895,44.946999999999996,-37.866,65.788,0
1998,Pilgrim,Eric Clapton,SOPJRJB13ADE726B24,ARLAUED1187B9ACEAF,4,1.0,-9.651,87.116,1.0,0,0.0,0.665150287,0.004,6.662999999999999,56.393,-141.149,203.745,-199.648,83.65799999999999,-197.639,193.925,-85.23,104.837,-104.661,112.74700000000001,-83.008,39.786,-89.98200000000001,85.292,-75.065,52.013999999999996,-79.913,61.111000000000004,-71.42399999999999,47.32899999999999,-51.542,41.402,0
2009,It's Christmas And I'm Sick,MxPx,SOGAGBH130516DECB5,ARBOG0H1187B99F775,4,0.96,-4.415,96.73100000000001,0.877,5,0.664,0.955432608,0.002,0.001,58.03,-74.26,248.357,-74.118,162.165,-328.89599999999996,312.536,-78.676,74.021,-67.943,107.565,-67.322,52.141999999999996,-123.09,107.569,-85.43,24.433000000000003,-66.325,70.957,-104.476,24.221,-51.575,48.54600000000001,0
2010,Better Than Ever,Outlawz,SOHTETQ12C563EEC0C,AR76LOX1187B98FA01,4,1.0,-12.415,77.01100000000001,0.6659999999999999,11,0.752,0.50065212,0.002,21.984,50.306000000000004,-78.482,238.87900000000002,-198.333,114.939,-121.441,400.81699999999995,-100.331,105.95200000000001,-130.384,249.139,-72.456,87.709,-98.156,101.92,-75.61399999999999,57.394,-60.151,75.288,-81.73,37.75,-57.126999999999995,40.236,0
1999,Change the World,Dokken,SOALCGP1315CD4AFC7,ARV8LAR1187FB3DE2A,4,0.968,-4.891,137.213,0.833,9,0.9420000000000001,0.9542116509999999,0.02,2.291,57.521,-36.744,185.822,-107.165,147.171,-421.577,286.552,-63.56399999999999,79.555,-69.403,99.21700000000001,-101.51799999999999,85.488,-67.779,76.475,-72.36399999999999,41.988,-36.488,63.071000000000005,-149.159,27.651,-51.055,65.098,0
2006,Diamonds,Los Lonely Boys,SOXUCVS12A58A77C03,ARHHYUE1187B9B8590,4,0.981,-4.277,99.081,0.8959999999999999,0,0.618,0.959779293,0.019,0.0,59.083999999999996,-27.35,241.125,-102.137,85.48200000000001,-153.107,77.57600000000001,-95.756,87.611,-74.107,74.85600000000001,-62.898999999999994,44.72,-77.589,65.72,-61.738,48.873000000000005,-46.833,54.382,-48.342,32.405,-47.211000000000006,50.931999999999995,0
2002,The Moth,Aimee Mann,SOOXYID13739BB30AD,ARR5XTD1187FB3C6BE,4,0.682,-7.282,128.064,0.909,6,0.537,0.715607294,0.003,0.044000000000000004,56.898999999999994,-168.365,206.05200000000002,-70.415,218.269,-100.094,80.406,-39.001999999999995,142.83700000000002,-84.492,43.638999999999996,-67.905,60.202,-62.25899999999999,63.45399999999999,-53.883,43.626999999999995,-50.534,57.49100000000001,-44.283,41.052,-58.498000000000005,51.148999999999994,0
2006,Especially in Michigan,Red Hot Chili Peppers,SOATXIC1315CD49AD5,ARE8GLF1187FB52532,4,0.951,-4.197,102.738,0.8959999999999999,6,0.38799999999999996,0.8350815629999999,0.004,0.0,58.825,-174.862,171.13,-83.839,120.036,-344.11400000000003,308.038,-71.616,76.959,-83.706,78.873,-55.775,99.345,-92.65799999999999,141.44899999999998,-58.883,53.663000000000004,-65.324,68.55199999999999,-58.538999999999994,31.936,-63.001000000000005,31.621,0
2000,Da Cypha,Wyclef Jean,SOHIIYQ12A8C133534,ARRJ3UC1187FB579D7,4,1.0,-6.156000000000001,98.131,1.0,1,0.506,0.840375832,0.002,0.94,55.316,-49.201,237.9,-151.44,122.836,-150.033,349.402,-75.0,103.26100000000001,-229.403,70.962,-76.465,79.628,-90.28399999999999,92.04,-60.745,61.544,-86.22200000000001,65.45100000000001,-81.281,39.319,-63.126999999999995,36.793,0
1995,Wasted,Energy Orchard,SOKKDDU1313439DE28,AR55EDZ1187B998B19,4,1.0,-9.292,147.014,0.145,4,0.467,0.812485343,0.018000000000000002,0.0,52.361999999999995,-22.171999999999997,171.13,-40.506,113.46,-64.734,53.879,-42.345,93.762,-83.038,24.258000000000003,-44.152,59.232,-71.736,43.376999999999995,-43.898,34.817,-39.196999999999996,47.27,-35.466,33.786,-47.62,35.72,0
